model,zero,median,mean,bfill,ffill,knn,mice,DLine,idx
8.119127,1569.107,39.565742,36.51271,5.121374,17.982395,11.818263,9.039343,131.37343,851
9.156512,2035.8043,24.311558,26.792753,8.270304,9.630135,18.443188,12.059817,355.98743,852
17.635973,4416.7617,100.150116,93.307755,28.42054,25.119644,57.148285,47.555878,686.78357,853
14.398598,1873.1299,63.94504,51.918606,15.751961,31.388512,25.540878,34.866074,152.99957,858
6.701215,3563.5466,182.78995,128.57599,24.347658,24.57511,52.748196,23.90222,329.1257,856
4.3095775,1583.468,16.173891,15.494478,10.401704,13.683964,11.097711,9.697956,125.88556,857
11.2664995,2815.0234,38.828026,36.34491,10.611941,13.904382,24.749804,75.202576,368.44595,859
3.5922227,3085.175,5.1404366,11.406342,3.0262957,3.263945,3.763343,3.1827774,391.62286,861
2.769717,2249.3457,5.01989,5.022628,4.1475034,10.328842,3.5515845,2.854422,154.91272,863
26.465338,4374.6753,92.50254,76.770424,36.04673,69.31549,40.02624,54.871296,280.93524,865
3.3411312,3230.5378,16.161978,18.235264,9.581775,24.99861,9.869515,7.682399,220.01945,860
13.198839,3436.3008,48.28164,39.723515,19.091202,27.101168,33.286453,56.85753,261.62033,862
2.2138574,1279.14,21.797548,16.321136,2.914685,10.334696,10.047914,11.182991,96.22737,864
8.589396,2238.9128,46.245052,39.637787,13.568451,17.763933,19.92334,77.88645,362.27045,867
4.9253674,2414.7559,27.044218,26.641811,17.085144,18.506678,19.710985,25.43402,219.41364,868
4.021586,1998.587,29.679136,28.651814,21.15015,22.013136,20.758091,42.19465,191.3176,869
24.084042,1753.1483,49.348774,42.103203,13.650062,34.50604,15.930381,13.443393,118.6628,866
14.69586,4633.712,61.953545,71.07183,14.085862,11.364947,35.768024,23.490593,330.99597,872
12.924214,1210.1444,33.79602,29.501345,3.141108,12.673639,9.986523,8.113949,128.1742,873
16.541073,1415.6874,73.210686,65.95642,12.902436,12.656374,32.502808,42.22803,249.38268,875
4.052902,1771.2384,28.029312,27.190517,7.4112678,7.3338156,28.586342,19.883062,129.22758,871
4.3451653,3959.5881,15.874601,15.434678,9.519105,11.684125,9.563677,9.33874,146.42157,870
8.703478,3018.2507,16.464548,18.945917,12.19099,12.676581,7.876834,7.5885496,466.74146,874
4.204492,3136.4812,10.813901,11.471642,5.1573486,7.392236,7.4130273,8.97576,201.73749,876
1.5294726,1295.7515,4.587334,4.733423,5.069184,3.6938841,3.634266,4.0801754,103.96898,879
1.5407794,4742.1094,49.54358,48.91858,42.070778,41.977066,45.37305,42.640503,523.7849,878
5.7373405,1819.0669,16.07449,15.645328,10.234314,19.381767,16.293118,14.26433,171.62273,877
28.793728,4843.697,163.20662,140.69241,24.024109,27.857437,49.48126,35.303623,411.34357,880
17.233858,4575.9756,118.28299,106.705246,42.80362,45.673775,75.80859,42.776276,337.03574,881
3.7690444,1206.4991,20.883778,18.733059,10.012246,7.510799,9.487623,12.785525,128.53198,885
55.479145,2953.4204,55.08439,86.749985,14.07696,23.9335,84.08099,54.776867,341.1402,883
3.124774,1056.076,43.596275,34.438614,2.8467975,13.871092,36.008003,6.3932047,126.82136,882
7.8628097,2814.6892,31.970028,27.453573,6.127114,7.597912,15.378976,11.693628,191.04462,884
11.951242,2164.3975,46.17141,43.1678,13.853003,21.333355,69.07328,40.968513,315.3997,886
4.052301,2108.0293,44.537605,40.51585,35.638596,32.707935,25.49402,20.198542,125.89762,887
3.0318668,2500.0022,37.09414,32.395977,6.6495976,6.721139,32.602585,21.532072,207.51575,888
10.065675,3980.6663,29.77693,30.262627,22.183558,23.326355,17.46419,18.059717,530.3229,889
28.346851,2237.717,113.38074,101.90043,14.255804,23.86348,69.224625,29.743761,208.8476,895
1.3302593,2416.8103,17.201153,20.718086,15.555136,39.61529,15.712495,13.671339,196.79413,892
19.264494,3420.4026,149.41963,121.91383,21.75489,18.53697,62.15301,32.307014,424.24875,890
4.0182524,2925.6333,12.009975,11.312055,7.0523415,66.41343,8.748834,9.186913,242.98776,894
10.7537775,2155.04,122.12349,113.014046,17.951788,18.441107,65.6693,122.690155,247.21515,891
34.336563,4685.837,73.75208,100.947014,10.210091,11.719001,18.344357,14.11443,320.86584,893
5.9256735,2333.154,18.065735,19.66321,3.2641668,15.11881,15.6254015,27.392815,164.35991,896
12.018137,1381.2328,17.76727,16.804506,14.436831,92.92446,16.48243,17.007128,69.11842,897
3.1329308,1247.8704,9.600311,9.092998,5.5656166,30.493103,10.765422,6.9418073,74.04925,898
15.9720545,3985.9355,111.42766,94.25973,13.330359,22.220295,48.55326,35.115005,374.6326,899
3.8841202,2952.6562,14.475811,14.704258,3.83321,5.984587,11.383537,5.8169503,347.6098,901
8.478718,2712.7168,21.83536,24.483232,4.7081976,4.1510673,8.959906,7.606511,138.93446,903
4.0484133,2926.286,5.0370994,6.6098313,1.2897365,1.3773359,1.7354609,0.86912936,372.64453,905
21.826464,5301.3667,191.31207,142.63297,48.698406,43.01048,104.311424,73.9737,900.86926,902
51.034657,4205.019,124.69737,137.37791,14.995468,21.222445,43.600418,36.923542,862.8118,900
7.42094,3514.0447,73.89697,67.84287,37.141712,69.78893,60.07216,53.863308,364.88034,904
3.9646487,2643.6052,42.323307,42.25381,20.322565,23.775852,35.45264,24.935276,184.7491,909
5.7063794,2902.4275,43.74268,41.4077,11.600645,20.071192,23.334902,19.237162,185.7694,906
17.858706,2476.0134,131.79367,111.6187,31.89486,34.332043,48.57039,165.13269,455.83737,907
6.5458627,1431.1011,28.44668,25.70173,9.20583,12.35741,21.943995,26.753536,131.95042,908
13.304838,5385.9194,64.966675,64.29296,41.771805,50.594574,46.81419,51.95144,308.91275,910
10.639304,3191.5278,57.52841,49.00575,9.914446,8.86216,28.318457,53.115498,279.53955,914
4.525643,1589.125,17.572397,17.71445,12.608967,16.508493,12.254061,11.962802,121.22397,915
14.270624,3518.7903,119.35717,92.08172,15.683215,43.411533,26.986298,31.914728,386.85776,912
8.673428,3019.3848,19.064054,17.781925,8.69722,12.403055,10.743078,12.710356,306.77316,911
12.122662,3248.5315,36.535767,30.833843,6.060159,12.029307,15.700159,11.6712675,170.94058,913
14.315176,4681.458,50.879,50.7916,39.46331,182.0342,36.403416,36.900078,377.05624,916
34.66217,4285.5835,161.33305,139.59991,22.544859,36.342285,60.79042,68.85267,848.17566,919
7.82218,3437.7551,19.790627,17.046179,11.14472,23.77236,11.474426,32.858276,197.96347,918
17.96972,3148.0295,71.54404,57.3507,11.663066,15.352465,16.930193,21.367989,218.8412,917
5.418459,1760.198,25.043833,26.298897,4.68877,6.026562,16.575268,9.530408,156.47153,921
8.02068,1362.9987,18.898516,16.79045,4.963764,5.5811725,14.272455,5.701835,94.748825,920
16.334837,3683.2947,104.60309,85.37574,15.286306,46.10957,37.464252,31.991243,253.41765,924
17.329533,4491.71,40.225784,39.707905,32.585102,30.334837,32.30289,32.749737,288.61703,923
3.4045267,1944.1963,50.95814,46.844524,9.135664,9.646006,12.792307,15.3125,151.5596,925
14.702459,4032.554,59.156586,50.40885,8.531118,12.679879,28.665733,20.878426,365.6051,922
0.66122997,1221.7952,4.912366,4.791219,1.0247281,3.4352942,2.2788863,4.157579,84.42217,926
14.474534,1479.1145,45.831287,46.38847,13.097966,32.131104,23.274158,25.039799,106.87737,929
1.4311618,1013.71924,2.2506645,2.1468318,1.6420251,2.4321887,1.9802874,1.7260549,63.155987,928
26.344477,3951.8462,107.49287,99.3691,28.518993,190.37701,37.614765,39.536926,271.4345,927
1.3974055,1050.964,3.6951375,3.3614657,4.2471223,2.400996,2.7650447,1.9526833,116.60613,933
4.3551617,1776.6338,25.66503,22.953798,8.194767,9.016627,17.71941,12.538975,168.95541,931
8.967465,4120.2085,31.154627,31.811554,23.221865,17.77734,29.653984,23.196365,358.54492,932
0.83891296,1988.8652,4.867624,4.417146,2.3364365,4.0506034,2.31195,2.7174382,91.99076,934
3.0715344,1718.5385,11.706316,14.698111,4.6232796,5.34139,10.256786,5.9709888,107.50828,930
20.364632,3053.7441,66.52476,85.61809,9.816185,13.019203,30.941902,16.092478,185.49736,935
4.8892603,3068.9019,28.885069,26.455643,6.9989843,9.03397,20.234991,16.072239,210.2439,938
4.516892,1138.8337,13.011406,12.430667,7.2281494,12.252766,8.53212,6.6002116,107.18187,936
7.929417,3196.489,40.324585,29.999176,9.193258,67.267395,33.27286,11.218204,219.09479,937
51.499752,4384.43,65.45616,53.1576,39.18644,52.993736,44.235107,36.085335,434.40576,939
4.5187726,1591.374,12.673767,13.318963,17.954536,16.107094,11.55353,9.91037,103.51763,942
14.625275,3299.8884,59.931217,63.5771,29.685793,31.481115,70.76036,71.85537,292.1299,944
2.8104305,2724.9692,5.580497,5.539274,4.2965136,2.7237227,5.8435445,4.5430546,213.16765,945
18.557606,3070.22,96.70863,69.27699,12.894343,16.510693,71.9258,40.362064,436.1144,941
11.356098,2734.5269,120.205795,84.152596,13.316841,113.918175,33.562847,59.39335,291.7646,943
3.0572655,4378.981,14.32984,15.539026,6.6063523,6.894464,8.363725,8.72404,368.1594,940
7.5122724,3699.8135,89.78981,80.433266,24.073112,80.97224,56.50798,78.958664,356.9543,946
13.107554,3317.2253,67.390816,50.23335,28.971695,34.829117,35.902336,72.246185,210.00438,947
3.9252882,2924.245,11.970504,11.650515,4.9909873,5.6562686,10.737463,7.1648993,153.30078,948
7.2032065,1986.8579,45.578278,42.85875,11.444093,25.070671,16.747305,8.348248,118.62725,949
3.2059782,2099.0586,27.95908,21.56099,2.8537579,8.066135,11.36637,8.368164,175.21107,951
13.240615,2495.5466,49.202175,47.674637,9.199249,17.385147,19.650913,17.48744,134.65378,954
3.631962,2306.663,22.49299,22.801485,7.9469852,8.106551,11.125139,10.182849,231.02629,950
14.349697,3121.174,163.62851,142.75558,27.083061,23.334293,114.175606,33.151016,253.8504,955
5.106763,3960.117,78.80777,74.284256,14.276017,15.358468,44.47584,43.61098,253.74178,953
7.8781085,3724.0454,50.853508,48.555244,26.170916,25.678196,34.142403,42.4335,281.48468,952
15.887939,1712.1733,17.699419,17.480429,12.267593,36.36406,17.622295,16.793943,151.81238,957
11.657667,3955.6147,132.75932,117.270805,23.28225,33.194702,81.04968,40.917774,384.93204,956
4.663052,2670.1611,61.03497,56.997543,10.981864,13.987315,39.419823,36.3333,371.75772,958
3.6088846,1818.8997,10.613235,11.734939,4.1098948,6.655589,8.968114,19.36197,158.48512,959
6.9602127,2851.0825,16.927847,15.103152,6.7611265,6.0588794,13.574831,7.2863045,269.81805,960
9.760961,4721.509,34.63013,31.480923,14.402453,63.891563,22.274832,18.968817,531.4025,964
14.337157,4035.8755,95.37899,88.5613,34.711918,25.956553,65.20048,41.18312,482.5453,965
16.005482,4846.5933,61.201862,63.057796,14.765591,10.96179,29.364391,27.264032,317.6926,961
5.369031,2703.3435,8.686127,7.729818,1.344421,38.70859,7.211815,2.1287844,206.07294,962
9.257356,3865.1416,36.972927,38.398945,12.292696,12.535198,14.371209,17.43057,246.79704,963
2.6717894,3025.5503,11.78619,14.104624,3.2263143,3.8184483,5.9304943,5.7367373,321.1393,966
9.555192,3186.419,23.884863,20.446638,6.832263,9.772469,13.891937,8.188739,391.82883,967
12.473209,3574.2441,63.848274,82.188484,11.738461,11.927758,17.757689,24.052391,191.86069,968
9.101349,4051.481,96.12827,99.15753,11.743945,10.257698,13.111423,12.934591,205.83676,969
3.7905164,2687.1077,37.716423,41.89316,6.469422,7.1224313,16.280655,24.003614,221.75806,973
1.8270111,3351.4763,12.788303,14.558606,5.990346,6.064823,9.96423,9.207639,153.7006,974
9.310934,3076.108,80.06036,85.77317,35.615803,34.1397,66.18894,64.0447,313.08615,970
5.336992,1651.4558,46.204018,39.846943,6.4272985,6.273222,14.930031,20.734419,180.72054,975
22.022203,4835.387,50.585007,43.10489,7.7450304,5.6164203,12.500151,10.150732,184.97818,972
12.662809,2979.9905,57.101845,51.64817,25.796299,31.419214,42.345238,41.54318,175.48868,971
5.611186,951.6411,10.595022,9.91985,10.988579,11.1624365,14.473732,13.700858,46.271828,979
0.27376905,988.3984,19.337479,17.685368,1.9264661,2.5570948,16.674742,8.7868395,74.463806,976
5.9135103,1891.4587,26.068768,27.206429,18.937393,14.252814,20.541483,17.058811,123.42681,978
3.6004388,2364.5254,10.994881,11.461939,2.3388937,9.547386,7.551831,2.4537592,126.89994,977
17.275179,3074.4421,26.703556,26.466145,15.704417,55.404774,17.41151,22.261452,371.5157,980
1.55523,2943.5474,4.100146,4.4563093,3.0494773,6.7758403,3.76526,2.8448496,317.20758,982
6.2995872,2680.238,16.18214,17.84954,5.620476,4.549449,11.465755,7.26803,217.82637,983
34.08053,4138.1616,54.844948,57.964863,27.002571,38.659084,42.101227,27.211044,349.78812,984
16.774492,3386.3872,26.338634,26.894876,9.602919,34.75762,21.126377,33.01208,127.329475,981
8.664544,2798.5354,27.763388,29.528885,14.51863,12.788016,15.981768,14.185786,160.79651,985
8.892829,3380.596,19.423141,20.939165,5.754713,6.575083,7.8156195,7.0311074,157.86444,986
6.3354597,1083.7269,14.757666,11.706498,5.1047006,4.481735,8.093376,5.0146356,114.66173,987
3.738073,4125.113,52.209755,49.749474,21.909878,62.45775,47.86188,37.53164,593.0587,988
6.416657,1683.1475,21.790709,21.581177,14.097438,15.493665,16.745,14.784312,105.864624,989
1.304192,3017.375,4.83931,4.969015,3.4498267,16.838898,4.947357,3.9139528,413.7434,992
8.549349,1740.3647,26.88427,21.023108,5.109699,10.390815,13.619485,11.758313,154.70137,993
34.62554,3533.9182,58.447533,50.563408,16.453314,16.803616,23.804865,15.439184,254.43538,991
9.859992,2365.5767,81.34925,64.81672,22.808619,21.856401,30.236046,32.07338,217.95976,990
2.7261934,3109.4053,10.990001,10.687686,6.220725,9.18871,6.481402,8.677766,181.79674,994
3.737181,2987.8784,17.352016,16.842108,10.725021,14.628829,13.977521,10.233322,93.41726,995
13.636759,1877.1285,42.092537,37.382298,6.500637,13.208273,25.462236,77.434456,111.43088,998
14.050446,3214.271,43.144264,38.222183,28.17061,43.054123,34.330467,28.666,352.94885,997
23.48199,4585.6943,66.67131,63.67889,14.686046,39.28167,43.874943,21.456749,316.7203,996
14.938578,2100.62,48.13765,51.782047,35.333572,44.317207,33.34686,27.899702,454.15475,999
